book_id_title,book_id,book_title,year_first_published,authorlink,author,genres,num_ratings,num_reviews,average_rating
110871.Th_r_se_Raquin,110871,Thérèse Raquin,1867,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Literature', 'Novels', '...more']","28,877","2,314",3.73
326280.Max_Havelaar_or_the_Coffee_Auctions_of_the_Dutch_Trading_Company,326280,"Max Havelaar, or the Coffee Auctions of the Dutch Trading Company",1860,https://www.goodreads.com/author/show/3367032.Multatuli,Multatuli,"['Classics', 'Fiction', 'Dutch Literature', 'Literature', 'Historical Fiction', 'School', '19th Century', '...more']","8,408",596,3.53
3597.The_Complete_Adventures_and_Memoirs_of_Sherlock_Holmes,3597,The Complete Adventures and Memoirs of Sherlock Holmes,1892,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,"['Classics', 'Mystery', 'Fiction', 'Short Stories', 'Crime', 'Detective', 'Literature', '...more']","6,957",349,4.34
108135.Master_Letters_of_Emily_Dickinson,108135,Master Letters of Emily Dickinson,1998,https://www.goodreads.com/author/show/7440.Emily_Dickinson,Emily Dickinson,"['Poetry', 'Nonfiction', 'Classics', 'Memoir', '19th Century']",194,11,4.45
14570.Eight_Cousins,14570,Eight Cousins,1874,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade', '...more']","36,835","1,308",4.01
543686.Rob_Roy,543686,Rob Roy,1817,https://www.goodreads.com/author/show/4345.Walter_Scott,Walter Scott,"['Classics', 'Historical Fiction', 'Fiction', 'Scotland', 'Adventure', 'Literature', 'Historical', '...more']","9,595",404,3.69
12505.The_Idiot,12505,The Idiot,1869,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Novels', 'Philosophy', '...more']","164,138","7,357",4.2
28413.The_Ladies_Paradise,28413,The Ladies' Paradise,1883,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'Fiction', 'France', 'French Literature', 'Historical Fiction', '19th Century', 'Romance', '...more']","15,512","1,106",3.99
7731241-probable-sons,7731241,Probable Sons,1895,https://www.goodreads.com/author/show/7111462.Amy_Le_Feuvre,Amy Le Feuvre,"['Fiction', 'Christian', 'Classics', 'Christian Fiction', 'Childrens']",147,17,4.13
56549143-madrid-on-the-move,56549143,Madrid on the Move: Feeling Modern and Visually Aware in the Nineteenth Century,2021,https://www.goodreads.com/author/show/21046988.Vanesa_Rodr_guez_Galindo,Vanesa Rodr�guez-Galindo,[],0,0,0.0
33785011-ghostly-tales,33785011,Ghostly Tales: Spine-Chilling Stories of the Victorian Age,2017,https://www.goodreads.com/author/show/1564801.Chronicle_Books,Chronicle Books,"['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic', 'Halloween', 'Paranormal', '...more']",561,97,3.74
19007714-house-of-angels,19007714,House of Angels,2009,https://www.goodreads.com/author/show/448774.Freda_Lightfoot,Freda Lightfoot,"['Historical', 'Historical Fiction']",283,14,3.97
20567.Scenes_of_Clerical_Life,20567,Scenes of Clerical Life,1857,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,"['Classics', 'Fiction', 'Short Stories', 'Victorian', '19th Century', 'Literature', 'British Literature', '...more']","2,957",144,3.79
433567.Flatland,433567,Flatland: A Romance of Many Dimensions,1884,https://www.goodreads.com/author/show/3093075.Edwin_A_Abbott,Edwin A. Abbott,"['Fiction', 'Science Fiction', 'Classics', 'Mathematics', 'Fantasy', 'Philosophy', 'Literature', '...more']","65,566","5,134",3.81
551454.Tales_of_Hoffmann,551454,Tales of Hoffmann,1817,https://www.goodreads.com/author/show/7267068.E_T_A_Hoffmann,E.T.A. Hoffmann,"['Short Stories', 'Classics', 'Fiction', 'Horror', 'Fantasy', 'German Literature', 'Gothic', '...more']","2,076",127,4.04
2288652.The_Doctor_s_Family,2288652,The Doctor's Family,1863,https://www.goodreads.com/author/show/14266369.Mrs_Oliphant,Mrs. Oliphant,"['Classics', '19th Century', 'Victorian', 'Fiction', 'English Literature', 'Short Stories']",142,27,3.53
773534.Belinda,773534,Belinda,1801,https://www.goodreads.com/author/show/82939.Maria_Edgeworth,Maria Edgeworth,"['Classics', 'Fiction', '19th Century', 'Historical Fiction', 'Romance', 'Literature', 'British Literature', '...more']","3,328",218,3.66
14679.Love,14679,Love,1822,https://www.goodreads.com/author/show/1481537.Stendhal,Stendhal,"['Classics', 'Philosophy', 'Nonfiction', 'France', 'Essays', 'French Literature', 'Love', '...more']","1,695",122,3.65
59145.P_re_Goriot,59145,Père Goriot,1835,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels', '...more']","54,650","2,520",3.85
39241594-in-scorn-of-consequence,39241594,In Scorn Of Consequence,2015,https://www.goodreads.com/author/show/17819397.Theodora_Corrie,Theodora Corrie,[],1,0,2.0
1841154.Act_,1841154,Acté,1839,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,"['Historical Fiction', 'France', 'Classics']",147,12,3.35
1287250.The_Fixed_Period,1287250,The Fixed Period,1882,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', '19th Century', 'Dystopia', 'Science Fiction', 'English Literature', 'Novels', '...more']",269,54,3.09
4900.Heart_of_Darkness,4900,Heart of Darkness,1899,https://www.goodreads.com/author/show/3345.Joseph_Conrad,Joseph Conrad,"['Classics', 'Fiction', 'Literature', 'Africa', 'Historical Fiction', 'School', 'Novels', '...more']","480,957","18,071",3.43
97381.The_Queen_of_Spades_and_Other_Stories,97381,The Queen of Spades and Other Stories,1834,https://www.goodreads.com/author/show/16070.Alexander_Pushkin,Alexander Pushkin,"['Classics', 'Short Stories', 'Russia', 'Fiction', 'Russian Literature', '19th Century', 'Literature', '...more']","8,409",220,4.11
1610015.The_New_Magdalen,1610015,The New Magdalen,1873,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,"['Classics', 'Fiction', 'Victorian', 'British Literature', '19th Century', 'Mystery', 'Historical Fiction', '...more']",307,34,3.78
141077.The_Kreutzer_Sonata,141077,The Kreutzer Sonata,1889,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,Leo Tolstoy,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Short Stories', 'Literature', '19th Century', '...more']","26,513","1,939",3.88
242589.Orley_Farm,242589,Orley Farm,1861,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'British Literature', 'Novels', '...more']","2,237",142,3.94
10108873-reginald-cruden,10108873,Reginald Cruden: A Tale of City Life,1903,https://www.goodreads.com/author/show/1026231.Talbot_Baines_Reed,Talbot Baines Reed,[],6,0,3.83
166178.Sanditon_and_Other_Stories,166178,Sanditon and Other Stories,1996,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,"['Classics', 'Fiction', 'Short Stories', 'Romance', '19th Century', 'Classic Literature', 'Historical Fiction', '...more']",689,101,3.78
246414.Pierre_et_Jean,246414,Pierre et Jean,1888,https://www.goodreads.com/author/show/18791.Guy_de_Maupassant,Guy de Maupassant,"['Classics', 'France', 'Fiction', 'French Literature', '19th Century', 'School', 'Roman', '...more']","7,449",340,3.62
19089.Middlemarch,19089,Middlemarch,1872,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', '19th Century', 'Victorian', 'Novels', '...more']","153,178","9,762",4.0
58343.The_Awakening_and_Selected_Stories,58343,The Awakening and Selected Stories,2000,https://www.goodreads.com/author/show/5132.Kate_Chopin,Kate Chopin,"['Classics', 'Fiction', 'Short Stories', 'Feminism', '19th Century', 'American', 'Literature', '...more']","2,299",212,3.81
91289.The_Hummingbird_s_Daughter,91289,The Hummingbird's Daughter,2005,https://www.goodreads.com/author/show/52458.Luis_Alberto_Urrea,Luis Alberto Urrea,"['Historical Fiction', 'Fiction', 'Magical Realism', 'Historical', 'Latin American', 'Novels', 'Religion', '...more']","12,571","1,797",4.21
24146867-a-dream-of-john-ball,24146867,A Dream of John Ball,2014,https://www.goodreads.com/author/show/8127.William_Morris,William Morris,"['Fiction', 'Science Fiction', 'Classics']",38,7,3.53
22929563-the-watchmaker-of-filigree-street,22929563,The Watchmaker of Filigree Street,2015,https://www.goodreads.com/author/show/8446650.Natasha_Pulley,Natasha Pulley,"['Fantasy', 'Historical Fiction', 'Fiction', 'Steampunk', 'Historical', 'Mystery', 'Magical Realism', '...more']","30,872","4,680",3.74
882162.Hester,882162,Hester,1883,https://www.goodreads.com/author/show/14266369.Mrs_Oliphant,Mrs. Oliphant,"['Classics', 'Fiction', 'Victorian', '19th Century', 'British Literature', 'Novels', 'Scotland', '...more']",482,57,3.88
23814.King_Solomon_s_Mines,23814,King Solomon's Mines,1885,https://www.goodreads.com/author/show/4633123.H_Rider_Haggard,H. Rider Haggard,"['Classics', 'Fiction', 'Adventure', 'Fantasy', 'Africa', 'Historical Fiction', 'Literature', '...more']","47,446","2,384",3.8
391729.The_Tell_Tale_Heart_and_Other_Writings,391729,The Tell-Tale Heart and Other Writings,1843,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Horror', 'Fiction', 'Short Stories', 'Poetry', 'Mystery', 'Literature', '...more']","235,989","1,526",4.19
7144.Crime_and_Punishment,7144,Crime and Punishment,1866,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Literature', 'Russian Literature', 'Philosophy', 'Novels', '...more']","805,192","29,290",4.25
825901.Under_the_Greenwood_Tree,825901,Under the Greenwood Tree,1872,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', '19th Century', 'Romance', 'Victorian', 'Historical Fiction', 'British Literature', '...more']","12,577",823,3.66
2360690.Redgauntlet,2360690,Redgauntlet,1824,https://www.goodreads.com/author/show/4345.Walter_Scott,Walter Scott,"['Classics', 'Historical Fiction', 'Fiction', 'Scotland', 'Historical', 'Literature', '19th Century', '...more']",337,33,3.6
21133246-dynevor-terrace,21133246,"Dynevor Terrace: or, the clue of life -Volume 2",1857,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],8,0,3.63
705296.Youth,705296,Youth,1852,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,Leo Tolstoy,"['Classics', 'Russia', 'Fiction', 'Russian Literature', 'Literature', 'Coming Of Age', 'Novels', '...more']",500,35,3.72
36576080-sons-of-blackbird-mountain,36576080,Sons of Blackbird Mountain,2018,https://www.goodreads.com/author/show/2935695.Joanne_Bischof,Joanne Bischof,"['Historical Fiction', 'Christian Fiction', 'Romance', 'Historical', 'Christian', 'Fiction', 'Historical Romance', '...more']","2,504",577,4.29
28409.The_Masterpiece,28409,The Masterpiece,1886,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'France', 'Fiction', 'French Literature', 'Art', '19th Century', 'Literature', '...more']","4,157",327,3.98
34053.Just_So_Stories,34053,Just So Stories,1902,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,"['Classics', 'Fiction', 'Short Stories', 'Childrens', 'Fantasy', 'Animals', 'Young Adult', '...more']","47,243","1,559",4.06
21073816-nuttie-s-father,21073816,Nuttie's Father,1885,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],4,2,3.0
17262519-the-black-spider,17262519,The Black Spider,1842,https://www.goodreads.com/author/show/35506.Jeremias_Gotthelf,Jeremias Gotthelf,"['Horror', 'Classics', 'Fiction', 'German Literature', 'School', 'Gothic', '19th Century', '...more']","3,352",363,3.51
56852767-charming-artemis,56852767,Charming Artemis,2021,https://www.goodreads.com/author/show/2515462.Sarah_M_Eden,Sarah M. Eden,"['Romance', 'Historical Fiction', 'Regency', 'Regency Romance', 'Historical Romance', 'Clean Romance', 'Historical', '...more']","2,606",541,4.33
2884337-the-heroic-slave,2884337,The Heroic Slave,1853,https://www.goodreads.com/author/show/18943.Frederick_Douglass,Frederick Douglass,"['Classics', 'Fiction', 'African American', 'Read For School', 'Short Stories', 'School', '19th Century', '...more']",465,45,3.76
194649.The_Law_and_the_Lady,194649,The Law and the Lady,1875,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,"['Classics', 'Mystery', 'Fiction', 'Victorian', '19th Century', 'Crime', 'Mystery Thriller', '...more']","2,898",271,3.79
25311189-a-lady-of-esteem,25311189,A Lady of Esteem,2015,https://www.goodreads.com/author/show/8635258.Kristi_Ann_Hunter,Kristi Ann Hunter,"['Romance', 'Historical Fiction', 'Christian Fiction', 'Regency', 'Historical', 'Historical Romance', 'Christian', '...more']","3,547",462,4.05
549938.The_Cricket_on_the_Hearth,549938,The Cricket on the Hearth,1845,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Christmas', 'Audiobook', 'Short Stories', 'Holiday', '19th Century', '...more']","6,897",885,3.45
537094.The_Overcoat,537094,The Overcoat,1842,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,Nikolai Gogol,"['Classics', 'Short Stories', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', '...more']","37,618","2,780",4.15
2812020-eric-or-little-by-little,2812020,"Eric, or Little by Little",1858,https://www.goodreads.com/author/show/14173639.Frederic_W_Farrar,Frederic W. Farrar,"['School Stories', 'Childrens', 'Fiction']",58,14,3.03
30492879-tom-tracy-or-whose-is-the-victory,30492879,"Tom Tracy Or, Whose Is The Victory?: A Tale For The Young",2016,https://www.goodreads.com/author/show/15330517.A_H_K,A H K,[],1,0,4.0
54245639-spellmaker,54245639,Spellmaker,2021,https://www.goodreads.com/author/show/7801879.Charlie_N_Holmberg,Charlie N. Holmberg,"['Fantasy', 'Romance', 'Fiction', 'Historical Fiction', 'Magic', 'Young Adult', 'Historical', '...more']","15,002","1,049",4.21
267867.The_Chouans,267867,The Chouans,1929,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'France', 'Fiction', 'French Literature', 'Historical Fiction', '19th Century', 'Literature', '...more']","1,089",96,3.53
267123.The_Warden,267123,The Warden,1855,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', '19th Century', 'Victorian', 'Historical Fiction', 'Literature', 'British Literature', '...more']","15,662","1,714",3.74
10920.Cold_Mountain,10920,Cold Mountain,1997,https://www.goodreads.com/author/show/7130.Charles_Frazier,Charles Frazier,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Civil War', 'War', 'Classics', '...more']","236,507","6,221",3.88
56164034-the-best-laid-plans,56164034,The Best-Laid Plans,2021,https://www.goodreads.com/author/show/2515462.Sarah_M_Eden,Sarah M. Eden,"['Romance', 'Historical Fiction', 'Regency', 'Historical Romance', 'Clean Romance', 'Novella', 'Historical', '...more']","2,589",390,4.13
31358187-missing-411,31358187,Missing 411: Hunters,2016,https://www.goodreads.com/author/show/2107948.David_Paulides,David Paulides,"['True Crime', 'Nonfiction', 'Mystery', 'Paranormal']",113,13,4.38
13590708-the-lighthouse-road,13590708,The Lighthouse Road,2012,https://www.goodreads.com/author/show/3931135.Peter_Geye,Peter Geye,"['Historical Fiction', 'Fiction', 'Literary Fiction', 'Historical', 'Literature', 'Adult', 'Novels', '...more']","1,879",321,3.71
21119408-chantry-house,21119408,Chantry House,1886,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,['Victorian'],15,3,3.73
420275.The_Necklace,420275,The Necklace,1884,https://www.goodreads.com/author/show/18791.Guy_de_Maupassant,Guy de Maupassant,"['Short Stories', 'Classics', 'Fiction', 'School', 'France', 'French Literature', 'Read For School', '...more']","5,768",585,3.84
415047.The_Complete_Tales_of_Edgar_Allan_Poe,415047,The Complete Tales of Edgar Allan Poe,1845,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Horror', 'Fiction', 'Short Stories', 'Poetry', 'Mystery', 'Literature', '...more']","6,570",263,4.35
133954.Washington_Square,133954,Washington Square,1880,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', '19th Century', 'Literature', 'American', 'Historical Fiction', 'Romance', '...more']","21,748","1,808",3.7
8045384-moran-of-the-lady-letty,8045384,Moran Of The Lady Letty,1898,https://www.goodreads.com/author/show/82926.Frank_Norris,Frank Norris,"['Classics', 'Fiction']",35,5,3.46
25932.Lost_Illusions,25932,Lost Illusions,1843,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels', '...more']","10,273",562,4.16
223175.The_Master_of_Ballantrae,223175,The Master of Ballantrae,1889,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,Robert Louis Stevenson,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Scotland', 'Literature', 'Historical', '...more']","5,958",341,3.72
1248728.The_Ball_At_Sceaux,1248728,The Ball At Sceaux,1829,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'Fiction', 'French Literature', 'France', 'Literature', '19th Century', 'Short Stories', '...more']",538,69,3.74
21207970-walladmor,21207970,Walladmor: And Now Freely Translated from the German into English. In Two Volumes. Vol. II.,2011,https://www.goodreads.com/author/show/50325.Thomas_de_Quincey,Thomas de Quincey,[],3,0,3.0
3170878-the-battle-of-life,3170878,The Battle of Life,1846,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Christmas', 'Short Stories', 'Romance', '19th Century', 'Victorian', '...more']","1,263",174,3.2
174948.Phantastes,174948,Phantastes,1858,https://www.goodreads.com/author/show/2413.George_MacDonald,George MacDonald,"['Fantasy', 'Fiction', 'Classics', 'Christian', 'Literature', 'Fairy Tales', 'Christian Fiction', '...more']","9,873","1,119",3.91
295.Treasure_Island,295,Treasure Island,1882,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,Robert Louis Stevenson,"['Classics', 'Fiction', 'Adventure', 'Historical Fiction', 'Young Adult', 'Childrens', 'Pirates', '...more']","460,087","14,831",3.84
54110460-libertie,54110460,Libertie,2021,https://www.goodreads.com/author/show/14131894.Kaitlyn_Greenidge,Kaitlyn Greenidge,"['Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'African American', 'Race', 'Feminism', '...more']","13,299","1,968",3.5
28407.Germinal,28407,Germinal,1885,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Historical Fiction', '19th Century', '...more']","34,834","1,852",4.17
1147799.Aurora_Floyd,1147799,Aurora Floyd,1863,https://www.goodreads.com/author/show/45896.Mary_Elizabeth_Braddon,Mary Elizabeth Braddon,"['Classics', 'Fiction', '19th Century', 'Victorian', 'Mystery', 'British Literature', 'Gothic', '...more']","1,566",102,3.75
104260.Indiana,104260,Indiana,1832,https://www.goodreads.com/author/show/1464.George_Sand,George Sand,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Romance', 'Feminism', '...more']","2,686",288,3.52
12857.The_Gambler,12857,The Gambler,1866,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Novels', '19th Century', '...more']","79,235","4,643",3.9
32586.Mysteries,32586,Mysteries,1892,https://www.goodreads.com/author/show/18317.Knut_Hamsun,Knut Hamsun,"['Fiction', 'Classics', 'Scandinavian Literature', 'Novels', 'Literature', '19th Century', 'Nobel Prize', '...more']","6,820",506,4.05
2182.Three_Tales,2182,Three Tales,1877,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,Gustave Flaubert,"['Fiction', 'Short Stories', 'Classics', 'France', 'French Literature', 'Literature', '19th Century', '...more']","6,308",429,3.65
2072189.The_Man_That_Corrupted_Hadleyburg,2072189,The Man That Corrupted Hadleyburg,1898,https://www.goodreads.com/author/show/1244.Mark_Twain,Mark Twain,"['Classics', 'Fiction', 'Short Stories', 'Humor', 'Literature', 'Novella', '19th Century', '...more']","2,541",236,3.81
21212539-walladmor,21212539,Walladmor: And Now Freely Translated from the German into English. In Two Volumes. Vol. I.,2011,https://www.goodreads.com/author/show/50325.Thomas_de_Quincey,Thomas de Quincey,[],3,1,3.33
14905.The_Complete_Novels,14905,The Complete Novels,1813,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Classic Literature', 'Historical', '...more']","32,133",701,4.57
971670.Diary_of_a_Superfluous_Man,971670,Diary of a Superfluous Man,1850,https://www.goodreads.com/author/show/410680.Ivan_Turgenev,Ivan Turgenev,"['Fiction', 'Russian Literature', 'Russia', 'Classics', 'Literature', 'Short Stories', '19th Century', '...more']","2,781",241,3.84
1775471.La_Fanfarlo,1775471,La Fanfarlo,1847,https://www.goodreads.com/author/show/13847.Charles_Baudelaire,Charles Baudelaire,"['Fiction', 'Literature', 'Novella', 'France', 'Classics', 'French Literature', 'Poetry', '...more']",680,68,3.39
178629.Benito_Cereno,178629,Benito Cereno,1855,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Classics', 'Fiction', 'Short Stories', 'School', '19th Century', 'Historical Fiction', 'Literature', '...more']","8,165",598,3.56
279221.Peer_Gynt,279221,Peer Gynt,1867,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'Poetry', 'Scandinavian Literature', '...more']","7,929",352,3.71
82888.Dom_Casmurro,82888,Dom Casmurro,1899,https://www.goodreads.com/author/show/22458.Machado_de_Assis,Machado de Assis,"['Classics', 'Fiction', 'Romance', 'Brazil', 'Literature', 'Portuguese Literature', '19th Century', '...more']","28,848","1,405",4.32
14680.The_Charterhouse_of_Parma,14680,The Charterhouse of Parma,1839,https://www.goodreads.com/author/show/1481537.Stendhal,Stendhal,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Novels', '...more']","17,014",796,3.8
87346.The_Cherry_Orchard,87346,The Cherry Orchard,1903,https://www.goodreads.com/author/show/5031025.Anton_Chekhov,Anton Chekhov,"['Plays', 'Classics', 'Drama', 'Russia', 'Fiction', 'Russian Literature', 'Theatre', '...more']","37,064","1,515",3.68
19323414-follow-my-leader-the-boys-of-templeton,19323414,Follow My leader the Boys of Templeton,1885,https://www.goodreads.com/author/show/1026231.Talbot_Baines_Reed,Talbot Baines Reed,[],9,2,4.0
269894.A_Simple_Heart,269894,A Simple Heart,1877,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,Gustave Flaubert,"['Classics', 'Fiction', 'Short Stories', 'France', 'French Literature', '19th Century', 'Novella', '...more']","6,752",593,3.49
400592.In_the_Cage,400592,In the Cage,1898,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', '19th Century', 'American', 'Novella', 'Short Stories', 'British Literature', '...more']",893,77,3.13
2623.Great_Expectations,2623,Great Expectations,1860,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'School', 'Novels', '19th Century', '...more']","756,733","19,949",3.79
3027439-the-haunted-man-and-the-ghost-s-bargain,3027439,The Haunted Man and the Ghost's Bargain,1848,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Christmas', 'Short Stories', 'Horror', 'Fantasy', 'Victorian', '...more']","1,586",241,3.29
9578091-the-three-brides,9578091,The Three Brides,1876,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,['Classics'],23,5,3.83
626363.Marius_the_Epicurean,626363,Marius the Epicurean,1885,https://www.goodreads.com/author/show/6423748.Walter_Pater,Walter Pater,"['Classics', 'Fiction', 'Historical Fiction', 'Philosophy', '19th Century', 'Literature', 'Victorian', '...more']",644,53,3.55
1017394.The_Little_Duke,1017394,The Little Duke,1854,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,"['History', 'Classics', 'Biography', 'Childrens', 'School', 'Historical', 'Literature', '...more']",784,99,4.13
50776.The_Blithedale_Romance,50776,The Blithedale Romance,1851,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,Nathaniel Hawthorne,"['Classics', 'Fiction', 'Literature', '19th Century', 'American', 'Historical Fiction', 'Novels', '...more']","5,596",468,3.36
6076415-irish-fairy-legends,6076415,Irish Fairy Legends,1825,https://www.goodreads.com/author/show/1230111.Thomas_Crofton_Croker,Thomas Crofton Croker,"['Folklore', 'Ireland', 'Irish Literature', 'Fantasy', 'Short Stories', 'Fairy Tales', 'Mythology', '...more']",150,16,3.82
8112647-dr-heidegger-s-experiment,8112647,Dr. Heidegger's Experiment,1837,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,Nathaniel Hawthorne,"['Short Stories', 'Classics', 'Fiction', 'Fantasy', 'Horror', 'Science Fiction', 'School', '...more']",990,72,3.69
31168.Shirley,31168,Shirley,1849,https://www.goodreads.com/author/show/1036615.Charlotte_Bront_,Charlotte Brontë,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', '19th Century', 'Victorian', 'British Literature', '...more']","33,238","1,432",3.75
8122147-minnie-s-sacrifice,8122147,Minnie's Sacrifice,1869,https://www.goodreads.com/author/show/106213.Frances_Ellen_Watkins_Harper,Frances Ellen Watkins Harper,[],36,4,3.61
16204.Daisy_Miller,16204,Daisy Miller,1879,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', 'Literature', '19th Century', 'American', 'Short Stories', 'Novella', '...more']","31,969","2,152",3.38
21115665-dynevor-terrace,21115665,"Dynevor Terrace: or, the clue of life - Volume 1",1857,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],8,0,3.63
9488435-the-gadfly,9488435,The Gadfly,1897,https://www.goodreads.com/author/show/799335.Ethel_Lilian_Voynich,Ethel Lilian Voynich,"['Fiction', 'Classics', 'Novels', 'Historical Fiction', 'Literature', 'Irish Literature', 'Ireland', '...more']","10,593",784,4.19
14707.Faust_Part_Two,14707,"Faust, Part Two",1832,https://www.goodreads.com/author/show/285217.Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,"['Classics', 'Fiction', 'Plays', 'Poetry', 'German Literature', 'Drama', 'Literature', '...more']","6,032",286,3.69
1939823.Tom_Dick_And_Harry,1939823,"Tom, Dick And Harry",2007,https://www.goodreads.com/author/show/1026231.Talbot_Baines_Reed,Talbot Baines Reed,[],9,4,4.11
44441973-the-thief-of-lanwyn-manor,44441973,The Thief of Lanwyn Manor,2020,https://www.goodreads.com/author/show/6445698.Sarah_E_Ladd,Sarah E. Ladd,"['Historical Fiction', 'Romance', 'Christian Fiction', 'Regency', 'Fiction', 'Historical', 'Mystery', '...more']","2,567",390,3.99
