,id,title,author
511,https://www.goodreads.com/book/show/5145600-violets-and-other-tales,Violets and Other Tales,Alice Dunbar-Nelson
512,https://www.goodreads.com/book/show/54304031-yellow-wife,Yellow Wife,Sadeqa Johnson
513,https://www.goodreads.com/book/show/49338237-spellbreaker,"Spellbreaker (Spellbreaker Duology, #1)",Charlie N. Holmberg
514,https://www.goodreads.com/book/show/3243797-the-naulahka---a-story-of-east-and-west,The Naulahka - A Story Of East And West,Rudyard Kipling
515,https://www.goodreads.com/book/show/8204237-a-daughter-of-raasay,A Daughter of Raasay: A Tale of the '45,William MacLeod Raine
516,https://www.goodreads.com/book/show/1967231.Austen,Austen: Persuasion (Macmillan Master Guides),Judy Simons
517,https://www.goodreads.com/book/show/19323414-follow-my-leader-the-boys-of-templeton,Follow My leader the Boys of Templeton,Talbot Baines Reed
518,https://www.goodreads.com/book/show/12287356-schoolboy-honour,Schoolboy Honour: A Tale of Halminster College,Henry Cadwallader Adams
519,https://www.goodreads.com/book/show/21276862-roger-ingleton-minor,"Roger Ingleton, Minor",Talbot Baines Reed
520,https://www.goodreads.com/book/show/10108873-reginald-cruden,Reginald Cruden: A Tale of City Life,Talbot Baines Reed
521,https://www.goodreads.com/book/show/10086485-the-cock-house-at-fellsgarth,The Cock-House at Fellsgarth,Talbot Baines Reed
522,https://www.goodreads.com/book/show/5025830-the-fifth-form-at-st-dominic-s,The Fifth Form at St. Dominic's,Talbot Baines Reed
523,https://www.goodreads.com/book/show/5686003-the-willoughby-captains,The Willoughby Captains,Talbot Baines Reed
524,https://www.goodreads.com/book/show/2812020-eric-or-little-by-little,"Eric, or Little by Little",Frederic W. Farrar
525,https://www.goodreads.com/book/show/1939823.Tom_Dick_And_Harry,"Tom, Dick And Harry",Talbot Baines Reed
526,https://www.goodreads.com/book/show/25476953-the-pillars-of-the-house-vol-ii,"The Pillars of the House, Vol. II (of 2)",Charlotte Mary Yonge
527,https://www.goodreads.com/book/show/20620795-the-stokesley-secret,The Stokesley Secret,Charlotte Mary Yonge
528,https://www.goodreads.com/book/show/19041224-the-pillars-of-the-house-v1,"The Pillars of the House, V1",Charlotte Mary Yonge
529,https://www.goodreads.com/book/show/21119408-chantry-house,Chantry House,Charlotte Mary Yonge
530,https://www.goodreads.com/book/show/19278453-the-long-vacation,The Long Vacation,Charlotte Mary Yonge
531,https://www.goodreads.com/book/show/21073816-nuttie-s-father,Nuttie's Father,Charlotte Mary Yonge
532,https://www.goodreads.com/book/show/4546316-henrietta-s-wish,Henrietta's Wish,Charlotte Mary Yonge
533,https://www.goodreads.com/book/show/7971079-abbeychurch,Abbeychurch,Charlotte Mary Yonge
534,https://www.goodreads.com/book/show/611861.Elsie_Dinsmore,Elsie Dinsmore (The Original Elsie Classics #1),Martha Finley
535,https://www.goodreads.com/book/show/2484891.The_Trial,The Trial,Charlotte Mary Yonge
536,https://www.goodreads.com/book/show/19271478-the-two-guardians-or-home-in-this-world,"The Two Guardians or, Home in This World",Charlotte Mary Yonge
537,https://www.goodreads.com/book/show/1383791.The_Heir_of_Redclyffe,The Heir of Redclyffe,Charlotte Mary Yonge
538,https://www.goodreads.com/book/show/18722021-friarswood-post-office,Friarswood Post Office,Charlotte Mary Yonge
539,https://www.goodreads.com/book/show/1054770.Elsie_s_Holidays_at_Roselands,Elsie's Holidays at Roselands (The Original Elsie Classics #2),Martha Finley
540,https://www.goodreads.com/book/show/1017394.The_Little_Duke,The Little Duke,Charlotte Mary Yonge
541,https://www.goodreads.com/book/show/611947.The_Daisy_Chain_Or_Aspirations,"The Daisy Chain, Or, Aspirations: A Family Chronicle",Charlotte Mary Yonge
542,https://www.goodreads.com/book/show/19527865-the-castle-builders,The Castle Builders,Charlotte Mary Yonge
543,https://www.goodreads.com/book/show/9578091-the-three-brides,The Three Brides,Charlotte Mary Yonge
544,https://www.goodreads.com/book/show/1420762.The_Rosary,The Rosary,Florence Louisa Barclay
545,https://www.goodreads.com/book/show/855903.The_Bird_in_the_Tree,"The Bird in the Tree (Eliots of Damerosehay, #1)",Elizabeth Goudge
546,https://www.goodreads.com/book/show/1307024.Bonnie_Prince_Charlie,Bonnie Prince Charlie,G.A. Henty
547,https://www.goodreads.com/book/show/267867.The_Chouans,The Chouans,Honoré de Balzac
548,https://www.goodreads.com/book/show/205636.The_Dean_s_Watch,The Dean's Watch,Elizabeth Goudge
549,https://www.goodreads.com/book/show/185528.Green_Dolphin_Street,Green Dolphin Street,Elizabeth Goudge
550,https://www.goodreads.com/book/show/44647940-new-faces-and-old,New Faces and Old: Short Stories,Francis J. Finn
551,https://www.goodreads.com/book/show/26288872-his-first-and-last-appearance,His First and Last Appearance,Francis J. Finn
552,https://www.goodreads.com/book/show/37470115-mostly-boys,Mostly Boys: Short Stories,Francis J. Finn
553,https://www.goodreads.com/book/show/25688421-but-thy-love-and-thy-grace,But Thy Love and Thy Grace,Francis J. Finn
554,https://www.goodreads.com/book/show/24222354-that-office-boy,That Office Boy,Francis J. Finn
555,https://www.goodreads.com/book/show/14381890-ethel-s-book-or-tales-of-the-angels,"Ethel's Book Or, Tales of the Angels",Frederick William Faber
556,https://www.goodreads.com/book/show/8636309-claude-lightfoot,Claude Lightfoot: Or How the Problem Was Solved,Francis J. Finn
557,https://www.goodreads.com/book/show/6382167-the-fairy-of-the-snows,The Fairy of the Snows,Francis J. Finn
558,https://www.goodreads.com/book/show/1976942.Harry_Dee,Harry Dee: Or Working it Out (Tom Playfair #3),Francis J. Finn
559,https://www.goodreads.com/book/show/1976940.Percy_Wynn,Percy Wynn: Or Making a Boy of Him (Tom Playfair #2),Francis J. Finn
560,https://www.goodreads.com/book/show/1976918.Tom_Playfair,Tom Playfair: Or Making a Start (Tom Playfair #1),Francis J. Finn
561,https://www.goodreads.com/book/show/3030579-the-dove-in-the-eagle-s-nest,The Dove in the Eagle's Nest,Charlotte Mary Yonge
562,https://www.goodreads.com/book/show/1108883.Two_Penniless_Princesses,Two Penniless Princesses,Charlotte Mary Yonge
563,https://www.goodreads.com/book/show/30945719-ready-and-willing-or-guy-powers-watchword,"Ready and Willing; Or, Guy Powers' Watchword",J T Hopkins
564,https://www.goodreads.com/book/show/21133246-dynevor-terrace,"Dynevor Terrace: or, the clue of life -Volume 2",Charlotte Mary Yonge
565,https://www.goodreads.com/book/show/19171100-sowing-and-sewing-a-sexagesima-story,Sowing and Sewing A Sexagesima Story,Charlotte Mary Yonge
566,https://www.goodreads.com/book/show/21115665-dynevor-terrace,"Dynevor Terrace: or, the clue of life - Volume 1",Charlotte Mary Yonge
567,https://www.goodreads.com/book/show/18894513-the-carved-cupboard,The Carved Cupboard,Amy Le Feuvre
568,https://www.goodreads.com/book/show/6626581-the-courage-of-the-commonplace,The Courage of the Commonplace,Mary Raymond Shipman Andrews
569,https://www.goodreads.com/book/show/21369397-my-young-alcides,My Young Alcides,Charlotte Mary Yonge
570,https://www.goodreads.com/book/show/7731241-probable-sons,Probable Sons,Amy Le Feuvre
571,https://www.goodreads.com/book/show/22925782-whispering-tongues,Whispering Tongues,Homer Greene
572,https://www.goodreads.com/book/show/11092873-the-haunted-room,The Haunted Room: A Tale,A.L.O.E.
573,https://www.goodreads.com/book/show/9735609-the-battle,The Battle,A.L.O.E.
574,https://www.goodreads.com/book/show/2608171-the-christmas-angel,The Christmas Angel,Abbie Farwell Brown
575,https://www.goodreads.com/book/show/597518.The_Giant_Killer,The Giant Killer,A.L.O.E.
576,https://www.goodreads.com/book/show/59101380-esther-s-charge-a-story-for-girls,Esther's Charge; A Story for Girls,Evelyn Everett-Green
577,https://www.goodreads.com/book/show/56676433-precepts-in-practice-or-stories-illustrating-the-proverbs,"Precepts in Practice; / or, Stories Illustrating the Proverbs",A.L.O.E.
578,https://www.goodreads.com/book/show/45218853-after-years,After Years: A Story of Trials and Triumphs,Ives Warren Bradley
579,https://www.goodreads.com/book/show/57427028-by-uphill-paths,By Uphill Paths,Elizabeth Van Sommer
580,https://www.goodreads.com/book/show/30492879-tom-tracy-or-whose-is-the-victory,"Tom Tracy Or, Whose Is The Victory?: A Tale For The Young",A H K
581,https://www.goodreads.com/book/show/29177561-the-lyon-s-den-and-its-eight-young-lyons,The Lyon's Den And Its Eight Young Lyons,Yotty Osborn
582,https://www.goodreads.com/book/show/27712462-culm-rock,Culm Rock,Glance Gaylord
583,https://www.goodreads.com/book/show/15100913-amos-huntingdon,Amos Huntingdon,Theodore Percival Wilson
584,https://www.goodreads.com/book/show/7767128-the-flower-of-the-family,The Flower Of The Family,Elizabeth Payson Prentiss
585,https://www.goodreads.com/book/show/43639536-new-ground,New Ground,Charlotte Mary Yonge
586,https://www.goodreads.com/book/show/39241594-in-scorn-of-consequence,In Scorn Of Consequence,Theodora Corrie
587,https://www.goodreads.com/book/show/31713285-the-six-cushions-by-the-author-of-the-heir-of-redclyffe,The Six Cushions. by the Author of 'the Heir of Redclyffe',Charlotte Mary Yonge
588,https://www.goodreads.com/book/show/17166518-ben-sylvester-s-word,Ben Sylvester's Word,Charlotte Mary Yonge
589,https://www.goodreads.com/book/show/1027826.Mardi_and_a_Voyage_Thither,Mardi and a Voyage Thither,Herman Melville
590,https://www.goodreads.com/book/show/122761.The_Oregon_Trail,The Oregon Trail,Francis Parkman
591,https://www.goodreads.com/book/show/35867634-the-christmas-wreck-and-other-stories,The Christmas Wreck and Other Stories,Frank R. Stockton
592,https://www.goodreads.com/book/show/59090244-where-the-road-bends,Where the Road Bends,Rachel Fordham
593,https://www.goodreads.com/book/show/608288.A_Murder_a_Mystery_and_a_Marriage,"A Murder, a Mystery and a Marriage",Mark Twain
594,https://www.goodreads.com/book/show/4292073-tales-of-all-countries-1,Tales of All Countries 1,Anthony Trollope
595,https://www.goodreads.com/book/show/79121.The_Happy_Prince,The Happy Prince,Oscar Wilde
596,https://www.goodreads.com/book/show/2338870.Trial_and_Triumph,Trial and Triumph,Frances Ellen Watkins Harper
597,https://www.goodreads.com/book/show/3170878-the-battle-of-life,The Battle of Life,Charles Dickens
598,https://www.goodreads.com/book/show/8122145-sowing-and-reaping,Sowing And Reaping,Frances Ellen Watkins Harper
599,https://www.goodreads.com/book/show/419285.The_Light_That_Failed,The Light That Failed,Rudyard Kipling
600,https://www.goodreads.com/book/show/58302929-to-disguise-the-truth,"To Disguise the Truth (The Bleeker Street Inquiry Agency, #3)",Jen Turano
601,https://www.goodreads.com/book/show/31696962-the-fall-of-lord-drayson,The Fall of Lord Drayson (Tanglewood),Rachael Anderson
602,https://www.goodreads.com/book/show/24146867-a-dream-of-john-ball,A Dream of John Ball,William Morris
603,https://www.goodreads.com/book/show/8122147-minnie-s-sacrifice,Minnie's Sacrifice,Frances Ellen Watkins Harper
604,https://www.goodreads.com/book/show/1887815.The_Vampyre_Ernestus_Berchtold_Or_the_Modern_Oedipus,"The Vampyre / Ernestus Berchtold; Or, the Modern Oedipus",John William Polidori
605,https://www.goodreads.com/book/show/1970383.Measuring_a_Meridian,Measuring a Meridian: The Adventures of Three Englishmen and Three Russians in South Africa,Jules Verne
606,https://www.goodreads.com/book/show/93007.The_Merry_Adventures_of_Robin_Hood,The Merry Adventures of Robin Hood,Howard Pyle
607,https://www.goodreads.com/book/show/60737826-la-roja-insignia-del-valor,La roja insignia del valor (Clásica),Stephen Crane
608,https://www.goodreads.com/book/show/1841154.Act_,Acté,Alexandre Dumas
609,https://www.goodreads.com/book/show/50635064-to-catch-a-suitor,"To Catch A Suitor (Dalton Family, #2)",Sarah       Adams
610,https://www.goodreads.com/book/show/22747738-the-winter-family,The Winter Family,Clifford Jackman
611,https://www.goodreads.com/book/show/141263.Ars_ne_Lupin_versus_Herlock_Sholmes,"Arsène Lupin versus Herlock Sholmes (Arsène Lupin, #2)",Maurice Leblanc
612,https://www.goodreads.com/book/show/937809.Christine_Leviathan_,Christine. Leviathan. (Lernmaterialien),Julien Green
613,https://www.goodreads.com/book/show/1287250.The_Fixed_Period,The Fixed Period,Anthony Trollope
614,https://www.goodreads.com/book/show/1509467.Die_Leute_von_Seldwyla,Die Leute von Seldwyla,Gottfried Keller
615,https://www.goodreads.com/book/show/11547868-in-too-deep,"In Too Deep (Kincaid Brides, #2)",Mary Connealy
616,https://www.goodreads.com/book/show/55644810-a-lady-in-attendance,A Lady in Attendance,Rachel Fordham
617,https://www.goodreads.com/book/show/58376414-a-stolen-kiss,A Stolen Kiss (The Kingsleys #3; Generations of Love #5),M.A. Nichols
618,https://www.goodreads.com/book/show/57035651-the-matchmaker-s-lonely-heart,"The Matchmaker's Lonely Heart (Matchmakers, #1)",Nancy Campbell Allen
619,https://www.goodreads.com/book/show/8335144-sense-sensibility,Sense & Sensibility,Nancy Butler
620,https://www.goodreads.com/book/show/56852767-charming-artemis,"Charming Artemis (The Lancaster Family, #5)",Sarah M. Eden
621,https://www.goodreads.com/book/show/57070964-shadows-of-swanford-abbey,Shadows of Swanford Abbey,Julie Klassen
622,https://www.goodreads.com/book/show/57047457-lost-in-darkness,Lost in Darkness (Of Monsters and Men #1),Michelle Griep
623,https://www.goodreads.com/book/show/169872.The_Mislaid_Magician_or_Ten_Years_After,"The Mislaid Magician; or, Ten Years After (Cecelia and Kate, #3)",Patricia C. Wrede
624,https://www.goodreads.com/book/show/50890901-the-mammoth-book-of-folk-horror,The Mammoth Book of Folk Horror,Stephen              Jones
625,https://www.goodreads.com/book/show/57042989-a-warrior-s-heart,"A Warrior's Heart (Brides of Laurent, #1)",Misty M. Beller
626,https://www.goodreads.com/book/show/169878.The_Grand_Tour,"The Grand Tour (Cecelia and Kate, #2)",Patricia C. Wrede
627,https://www.goodreads.com/book/show/64207.Sorcery_Cecelia,"Sorcery & Cecelia: or The Enchanted Chocolate Pot (Cecelia and Kate, #1)",Patricia C. Wrede
628,https://www.goodreads.com/book/show/17465453-the-signature-of-all-things,The Signature of All Things,Elizabeth Gilbert
629,https://www.goodreads.com/book/show/1074078.El_gigante_ego_sta_y_otros_cuentos,El gigante egoísta y otros cuentos,P. J. Lynch
630,https://www.goodreads.com/book/show/12759901-ritratti-immaginari,Ritratti immaginari,Walter Pater
631,https://www.goodreads.com/book/show/56612192-once-upon-a-temptingly-ruinous-kiss,"Once Upon a Temptingly Ruinous Kiss (The Whickertons in Love, #2)",Bree Wolf
632,https://www.goodreads.com/book/show/36040947-the-captured-bride,"The Captured Bride (Daughters of the Mayflower, #3)",Michelle Griep
633,https://www.goodreads.com/book/show/2593701-cuentos,Cuentos,Leopoldo Alas
634,https://www.goodreads.com/book/show/33035669-complete-works-of-george-darley,Complete Works of George Darley,George Darley
635,https://www.goodreads.com/book/show/20664086-alexandre-dumas-library-of-essential-writers-the-three-musketeers-the,"Alexandre Dumas (Library of Essential Writers) The Three Musketeers, The Count of Monte Christo, The Man in the Iron Mask",Alexandre Dumas
636,https://www.goodreads.com/book/show/3055903-the-diamond-lens,The Diamond Lens,Fitz-James O'Brien
637,https://www.goodreads.com/book/show/372317.Kate_s_Choice,Kate's Choice,Louisa May Alcott
638,https://www.goodreads.com/book/show/56549143-madrid-on-the-move,Madrid on the Move: Feeling Modern and Visually Aware in the Nineteenth Century,Vanesa Rodr�guez-Galindo
639,https://www.goodreads.com/book/show/34994369-the-valancourt-book-of-victorian-christmas-ghost-stories,The Valancourt Book of Victorian Christmas Ghost Stories: Volume Two,Allen Grove
640,https://www.goodreads.com/book/show/32793500-the-valancourt-book-of-victorian-christmas-ghost-stories,The Valancourt Book of Victorian Christmas Ghost Stories,Tara Moore
641,https://www.goodreads.com/book/show/54110460-libertie,Libertie,Kaitlyn Greenidge
642,https://www.goodreads.com/book/show/10147.The_Complete_Sherlock_Holmes_Volume_I,"The Complete Sherlock Holmes, Volume I",Arthur Conan Doyle
643,https://www.goodreads.com/book/show/18932219-guy-fawkes-or-the-gunpowder-treason,Guy Fawkes or The Gunpowder Treason,William Harrison Ainsworth
644,https://www.goodreads.com/book/show/4554471-the-yellow-wallpaper-and-selected-writings,The Yellow Wallpaper and Selected Writings,Charlotte Perkins Gilman
645,https://www.goodreads.com/book/show/1021455.An_Old_Man_s_Love,An Old Man's Love,Anthony Trollope
646,https://www.goodreads.com/book/show/720016.Man_and_Wife,Man and Wife,Wilkie Collins
647,https://www.goodreads.com/book/show/59769381-tales-from-the-genii,Tales from the Genii,Nicola Friar
648,https://www.goodreads.com/book/show/36064363-the-nutcracker,The Nutcracker,Alexandre Dumas
649,https://www.goodreads.com/book/show/1339655.Deerbrook,Deerbrook,Harriet Martineau
650,https://www.goodreads.com/book/show/178533.The_Nigger_of_the_Narcissus,The Nigger of the Narcissus,Joseph Conrad
651,https://www.goodreads.com/book/show/44025136-promised,Promised,Leah Garriott
652,https://www.goodreads.com/book/show/13747794-the-uncensored-picture-of-dorian-gray,The Uncensored Picture of Dorian Gray,Oscar Wilde
653,https://www.goodreads.com/book/show/31358187-missing-411,Missing 411: Hunters,David Paulides
654,https://www.goodreads.com/book/show/21206786-how-much-land-does-a-man-need,How Much Land Does a Man Need?,Leo Tolstoy
655,https://www.goodreads.com/book/show/794261.The_Portable_Poe,The Portable Poe,Edgar Allan Poe
656,https://www.goodreads.com/book/show/149784.Dr_Wortle_s_School,Dr. Wortle's School,Anthony Trollope
657,https://www.goodreads.com/book/show/1147799.Aurora_Floyd,Aurora Floyd,Mary Elizabeth Braddon
658,https://www.goodreads.com/book/show/18469501-stuck-together,"Stuck Together (Trouble in Texas, #3)",Mary Connealy
659,https://www.goodreads.com/book/show/22798868-price-of-privilege,"Price of Privilege (Price of Privilege, #3)",Jessica Dotta
660,https://www.goodreads.com/book/show/18312044-mark-of-distinction,"Mark of Distinction (Price of Privilege, #2)",Jessica Dotta
661,https://www.goodreads.com/book/show/6036316-the-masque-of-the-red-death,The Masque of the Red Death,Edgar Allan Poe
662,https://www.goodreads.com/book/show/45057.Stalky_Co_,Stalky & Co.,Rudyard Kipling
663,https://www.goodreads.com/book/show/40385024-the-earl-and-his-lady,The Earl and His Lady (Branches of Love #4),Sally Britton
664,https://www.goodreads.com/book/show/56581811-once-upon-a-devilishly-enchanting-kiss,"Once Upon a Devilishly Enchanting Kiss (The Whickertons in Love, #1)",Bree Wolf
665,https://www.goodreads.com/book/show/19007714-house-of-angels,House of Angels,Freda Lightfoot
666,https://www.goodreads.com/book/show/54655847-isabelle-and-alexander,Isabelle and Alexander,Rebecca  Anderson
667,https://www.goodreads.com/book/show/39891656-the-gentleman-physician,The Gentleman Physician (Branches of Love #2),Sally Britton
668,https://www.goodreads.com/book/show/882165.Phoebe_Junior,"Phoebe Junior (Chronicles of Carlingford, #6)",Mrs. Oliphant
669,https://www.goodreads.com/book/show/38297341-the-social-tutor,The Social Tutor (Branches of Love #1),Sally Britton
670,https://www.goodreads.com/book/show/30753850-a-lady-in-disguise,"A Lady in Disguise (Daughters of Hampshire, #3)",Sandra Byrd
671,https://www.goodreads.com/book/show/26483087-the-sorceress-of-the-strand-and-other-stories,The Sorceress of the Strand and Other Stories,L.T. Meade
672,https://www.goodreads.com/book/show/40377276-his-bluestocking-bride,His Bluestocking Bride  (Branches of Love #3),Sally Britton
673,https://www.goodreads.com/book/show/15829001-do-a-berta-adi-s-cordera,Doña Berta / ¡Adiós Cordera!,Leopoldo Alas
674,https://www.goodreads.com/book/show/108135.Master_Letters_of_Emily_Dickinson,Master Letters of Emily Dickinson,Emily Dickinson
675,https://www.goodreads.com/book/show/55654609-to-write-a-wrong,"To Write a Wrong (The Bleeker Street Inquiry Agency, #2)",Jen Turano
676,https://www.goodreads.com/book/show/13569492-to-write-a-wrong,"To Write a Wrong (Justice Seekers, #2)",Robin Caroll
677,https://www.goodreads.com/book/show/514761.Miss_Marjoribanks,"Miss Marjoribanks (Chronicles of Carlingford, #5)",Mrs. Oliphant
678,https://www.goodreads.com/book/show/882166.The_Perpetual_Curate,"The Perpetual Curate (Chronicles of Carlingford, #4)",Mrs. Oliphant
679,https://www.goodreads.com/book/show/2411983.The_Marquise,The Marquise: A Story Of Secret Passion,George Sand
680,https://www.goodreads.com/book/show/51253509-the-gentleman-and-the-thief,The Gentleman and the Thief (The Dread Penny Society #2),Sarah M. Eden
681,https://www.goodreads.com/book/show/43699972-treasure-island,Treasure Island,Marty Ross
682,https://www.goodreads.com/book/show/6568588-dr-jekyll-and-mr-hyde-and-other-stories,Dr Jekyll and Mr Hyde and Other Stories,Robert Louis Stevenson
683,https://www.goodreads.com/book/show/36576080-sons-of-blackbird-mountain,"Sons of Blackbird Mountain (Blackbird Mountain, #1)",Joanne Bischof
684,https://www.goodreads.com/book/show/54655846-a-captain-for-caroline-gray,A Captain for Caroline Gray,Julie Wright
685,https://www.goodreads.com/book/show/44441973-the-thief-of-lanwyn-manor,"The Thief of Lanwyn Manor (Cornwall, #2)",Sarah E. Ladd
686,https://www.goodreads.com/book/show/882167.Salem_Chapel,"Salem Chapel (Chronicles of Carlingford, #3)",Mrs. Oliphant
687,https://www.goodreads.com/book/show/2288652.The_Doctor_s_Family,"The Doctor's Family (Chronicles of Carlingford, #2)",Mrs. Oliphant
688,https://www.goodreads.com/book/show/42244985-yours-truly-thomas,"Yours Truly, Thomas",Rachel Fordham
689,https://www.goodreads.com/book/show/17350820-fired-up,"Fired Up (Trouble in Texas, #2)",Mary Connealy
690,https://www.goodreads.com/book/show/8223136-the-rector,"The Rector (Chronicles of Carlingford, #1)",Mrs. Oliphant
691,https://www.goodreads.com/book/show/2072189.The_Man_That_Corrupted_Hadleyburg,The Man That Corrupted Hadleyburg,Mark Twain
692,https://www.goodreads.com/book/show/43598571-romancing-lord-ramsbury,Romancing Lord Ramsbury  (Brides of Brighton #3),Ashtyn Newbold
693,https://www.goodreads.com/book/show/36662178-carols-and-chaos,Carols and Chaos,Cindy Anstey
694,https://www.goodreads.com/book/show/52248533-marrying-miss-milton,Marrying Miss Milton  (Brides of Brighton #2),Ashtyn Newbold
695,https://www.goodreads.com/book/show/33616311-the-executor,"The Executor (The Chronicles of Carlingford, #.5)",Mrs. Oliphant
696,https://www.goodreads.com/book/show/44244324-dangerous-alliance,Dangerous Alliance: An Austentacious Romance,Jennieke Cohen
697,https://www.goodreads.com/book/show/2203.John_Adams,John Adams,David McCullough
698,https://www.goodreads.com/book/show/12190.The_Return,The Return,Joseph Conrad
699,https://www.goodreads.com/book/show/42411229-a-convenient-engagement,A Convenient Engagement  (Brides of Brighton #1),Ashtyn Newbold
700,https://www.goodreads.com/book/show/30259041-an-uncommon-courtship,"An Uncommon Courtship (Hawthorne House, #3)",Kristi Ann Hunter
701,https://www.goodreads.com/book/show/25311189-a-lady-of-esteem,"A Lady of Esteem (Hawthorne House, #0.5)",Kristi Ann Hunter
702,https://www.goodreads.com/book/show/11422.Redeeming_Love,Redeeming Love,Francine Rivers
703,https://www.goodreads.com/book/show/87602.Confessions_of_an_English_Opium_Eater_Other_Writings,Confessions of an English Opium-Eater & Other Writings,Thomas de Quincey
704,https://www.goodreads.com/book/show/220105.Aur_lia,Aurélia,Gérard de Nerval
705,https://www.goodreads.com/book/show/11200941-uncle-s-dream,Uncle's Dream,Fyodor Dostoevsky
706,https://www.goodreads.com/book/show/7345793-a-man-from-the-north,A Man from the North,Arnold Bennett
707,https://www.goodreads.com/book/show/2023010.Many_Cargoes,Many Cargoes,W.W. Jacobs
708,https://www.goodreads.com/book/show/6585894-the-story-of-a-new-york-house,The Story of a New York House,H.C. Bunner
709,https://www.goodreads.com/book/show/705296.Youth,Youth,Leo Tolstoy
710,https://www.goodreads.com/book/show/106412.Ghosts_and_Other_Plays,Ghosts and Other Plays (Ghosts; A Public Enemy; When We Dead Awake),Henrik Ibsen
711,https://www.goodreads.com/book/show/139421.The_Eternal_Husband,The Eternal Husband,Fyodor Dostoevsky
712,https://www.goodreads.com/book/show/52705509-ma-e-kobietki,"Małe kobietki (Małe kobietki, #1, Część 1)",Louisa May Alcott
713,https://www.goodreads.com/book/show/12298.The_Scarlet_Letter_and_Other_Writings,The Scarlet Letter and Other Writings,Nathaniel Hawthorne
714,https://www.goodreads.com/book/show/275273.Bernard_Shaw,Bernard Shaw: Selected Plays,Rex Harrison
715,https://www.goodreads.com/book/show/6463488-trials-and-confessions-of-a-housekeeper,Trials and Confessions of a Housekeeper,T.S. Arthur
716,https://www.goodreads.com/book/show/1227207.The_Moorland_Cottage_and_Other_Stories,The Moorland Cottage and Other Stories,Elizabeth Gaskell
717,https://www.goodreads.com/book/show/17665335-kitty-bennet-s-diary,"Kitty Bennet's Diary (Pride & Prejudice Chronicles, #3)",Anna Elliott
718,https://www.goodreads.com/book/show/13360989-pemberley-to-waterloo,"Pemberley to Waterloo (Pride and Prejudice Chronicles, #2)",Anna Elliott
719,https://www.goodreads.com/book/show/65963.A_Promise_for_Tomorrow,"A Promise for Tomorrow (Ribbons of Steel, #3)",Judith Pella
720,https://www.goodreads.com/book/show/2318263.The_Cone,The Cone,H.G. Wells
721,https://www.goodreads.com/book/show/28191500-rudyard-kipling-s-the-jungle-book,Rudyard Kipling’s The Jungle Book: The Mowgli Stories,Richard Kurti
722,https://www.goodreads.com/book/show/49214130-vying-for-the-viscount,"Vying for the Viscount (Hearts on the Heath, #1)",Kristi Ann Hunter
723,https://www.goodreads.com/book/show/65969.A_Hope_Beyond,"A Hope Beyond (Ribbons of Steel, #2)",Judith Pella
724,https://www.goodreads.com/book/show/3496252-the-lagoon,The Lagoon,Joseph Conrad
725,https://www.goodreads.com/book/show/51269867-to-steal-a-heart,"To Steal a Heart (The Bleeker Street Inquiry Agency, #1)",Jen Turano
726,https://www.goodreads.com/book/show/32510778-heart-on-the-line,"Heart on the Line (Ladies of Harper’s Station, #2)",Karen Witemeyer
727,https://www.goodreads.com/book/show/360074.Distant_Dreams,"Distant Dreams (Ribbons of Steel, #1)",Judith Pella
728,https://www.goodreads.com/book/show/615182.The_Red_Republic_a_Romance_of_the_Commune,The Red Republic a Romance of the Commune,Robert W. Chambers
729,https://www.goodreads.com/book/show/8045384-moran-of-the-lady-letty,Moran Of The Lady Letty,Frank Norris
730,https://www.goodreads.com/book/show/156153.The_Gold_Bug_The_Sphinx_William_Wilson_,The Gold Bug [+ The Sphinx + William Wilson],Edgar Allan Poe
731,https://www.goodreads.com/book/show/2359865.Boyhood,Boyhood,Leo Tolstoy
732,https://www.goodreads.com/book/show/971670.Diary_of_a_Superfluous_Man,Diary of a Superfluous Man,Ivan Turgenev
733,https://www.goodreads.com/book/show/2364637.La_Maison_du_Chat_qui_Pelote,La Maison du Chat-qui-Pelote,Honoré de Balzac
734,https://www.goodreads.com/book/show/14905.The_Complete_Novels,The Complete Novels,Jane Austen
735,https://www.goodreads.com/book/show/1406553.The_Facts_in_the_Case_of_M_Valdemar,The Facts in the Case of M. Valdemar,Edgar Allan Poe
736,https://www.goodreads.com/book/show/6076415-irish-fairy-legends,Irish Fairy Legends,Thomas Crofton Croker
737,https://www.goodreads.com/book/show/12963147-love-in-disguise,Love in Disguise,Carol Cox
738,https://www.goodreads.com/book/show/369786.Three_Classic_African_American_Novels,Three Classic African-American Novels: The Heroic Slave; Clotel; Our Nig,Frederick Douglass
739,https://www.goodreads.com/book/show/2748141-confidence,Confidence,Henry James
740,https://www.goodreads.com/book/show/1153622.Ten_Great_Mysteries,Ten Great Mysteries,Edgar Allan Poe
741,https://www.goodreads.com/book/show/1519704.F_tes_galantes_Romances_sans_paroles_Po_mes_saturniens,Fêtes galantes / Romances sans paroles / Poèmes saturniens,Paul Verlaine
742,https://www.goodreads.com/book/show/27512913-passages-in-the-life-of-mrs-margaret-maitland-of-sunnyside,Passages in the Life of Mrs. Margaret Maitland of Sunnyside,Mrs. Oliphant
743,https://www.goodreads.com/book/show/51253503-georgana-s-secret,Georgana's Secret,Arlem Hawks
744,https://www.goodreads.com/book/show/2359878.Childhood,Childhood,Leo Tolstoy
