,Unnamed: 0,id,title,author,publish_date
533,67,https://www.goodreads.com/book/show/754713.His_Last_Bow,His Last Bow ,Arthur Conan Doyle,1917.0
534,72,https://www.goodreads.com/book/show/581552.In_the_Penal_Colony,In the Penal Colony,Franz Kafka,1919.0
535,73,https://www.goodreads.com/book/show/841973.The_Gods_of_Mars,The Gods of Mars ,Edgar Rice Burroughs,1913.0
536,74,https://www.goodreads.com/book/show/292668.Spoon_River_Anthology,Spoon River Anthology,Edgar Lee Masters,1915.0
537,76,https://www.goodreads.com/book/show/12403819-dagon,Dagon,H.P. Lovecraft,1917.0
538,77,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,A Farewell to Arms,Ernest Hemingway,1929.0
539,78,https://www.goodreads.com/book/show/507725.Locus_Solus,Locus Solus,Raymond Roussel,1913.0
540,79,https://www.goodreads.com/book/show/433533.Rilla_of_Ingleside,Rilla of Ingleside ,L.M. Montgomery,1921.0
541,80,https://www.goodreads.com/book/show/33514.The_Elements_of_Style,The Elements of Style,William Strunk Jr.,1918.0
542,81,https://www.goodreads.com/book/show/342049.Growth_of_the_Soil,Growth of the Soil,Knut Hamsun,1917.0
543,82,https://www.goodreads.com/book/show/1001312.Parnassus_on_Wheels,Parnassus on Wheels,Christopher  Morley,1917.0
544,83,https://www.goodreads.com/book/show/184913.Petersburg,Petersburg,Andrei Bely,1913.0
545,85,https://www.goodreads.com/book/show/53064.Death_in_Venice_and_Other_Tales,Death in Venice and Other Tales,Thomas Mann,1911.0
546,86,https://www.goodreads.com/book/show/18025.Something_Fresh,Something Fresh ,P.G. Wodehouse,1915.0
547,87,https://www.goodreads.com/book/show/23289.The_Dead,The Dead,James Joyce,1914.0
548,90,https://www.goodreads.com/book/show/63137.Niebla,Niebla,Miguel de Unamuno,1914.0
549,95,https://www.goodreads.com/book/show/143511.Under_Western_Eyes,Under Western Eyes,Joseph Conrad,1911.0
550,96,https://www.goodreads.com/book/show/273524.The_Shadow_Line,The Shadow-Line,Joseph Conrad,1916.0
551,97,https://www.goodreads.com/book/show/135060.Hadji_Mur_d,Hadji Murád,Leo Tolstoy,1912.0
552,103,https://www.goodreads.com/book/show/67243.Dear_Enemy,Dear Enemy ,Jean Webster,1915.0
553,106,https://www.goodreads.com/book/show/18057.A_Damsel_in_Distress,A Damsel in Distress,P.G. Wodehouse,1919.0
554,107,https://www.goodreads.com/book/show/77395.Rainbow_Valley,Rainbow Valley ,L.M. Montgomery,1919.0
555,110,https://www.goodreads.com/book/show/1110887.Jurgen,Jurgen  ,James Branch Cabell,1919.0
556,111,https://www.goodreads.com/book/show/821099.The_Story_Girl,The Story Girl ,L.M. Montgomery,1911.0
557,112,https://www.goodreads.com/book/show/108824.Eminent_Victorians,Eminent Victorians,Lytton Strachey,1918.0
558,121,https://www.goodreads.com/book/show/15852.Relativity,Relativity: The Special and the General Theory,Albert Einstein,1916.0
559,122,https://www.goodreads.com/book/show/12204.The_Road_Not_Taken_and_Other_Poems,The Road Not Taken and Other Poems,Robert Frost,1916.0
560,128,https://www.goodreads.com/book/show/187569.Letter_to_His_Father,Letter to His Father,Franz Kafka,1919.0
561,130,https://www.goodreads.com/book/show/40379.The_Warlord_of_Mars,The Warlord of Mars ,Edgar Rice Burroughs,1919.0
562,132,https://www.goodreads.com/book/show/65769.Kilmeny_of_the_Orchard,Kilmeny of the Orchard,L.M. Montgomery,1910.0
563,134,https://www.goodreads.com/book/show/97751.The_Uncanny,The Uncanny,Sigmund Freud,1919.0
564,139,https://www.goodreads.com/book/show/35206.Rash_mon_and_Seventeen_Other_Stories,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa,1927.0
565,140,https://www.goodreads.com/book/show/118389.The_Love_Song_of_J_Alfred_Prufrock_and_Other_Poems,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,1915.0
566,141,https://www.goodreads.com/book/show/179612.The_State_and_Revolution,The State and Revolution,Vladimir Lenin,1917.0
567,144,https://www.goodreads.com/book/show/59716.To_the_Lighthouse,To the Lighthouse,Virginia Woolf,1927.0
568,146,https://www.goodreads.com/book/show/674351.Walpurgisnacht,Walpurgisnacht,Gustav Meyrink,1917.0
569,150,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,A Room with a View,E.M. Forster,1908.0
570,152,https://www.goodreads.com/book/show/1137702.The_Wendigo,The Wendigo,Algernon Blackwood,1910.0
571,153,https://www.goodreads.com/book/show/103159.The_Forsyte_Saga,The Forsyte Saga ,John Galsworthy,1922.0
572,157,https://www.goodreads.com/book/show/879252.Strange_News_from_Another_Star,Strange News from Another Star,Hermann Hesse,1919.0
573,159,https://www.goodreads.com/book/show/589897.The_Return_of_Tarzan,The Return of Tarzan ,Edgar Rice Burroughs,1913.0
574,161,https://www.goodreads.com/book/show/382619.Sunflower,Sunflower,Gyula Krúdy,1918.0
575,164,https://www.goodreads.com/book/show/149812.Psmith_in_the_City,Psmith in the City ,P.G. Wodehouse,1910.0
